,Employee_ID,Department,Age,Salary,Experience,Gender
3601,3602,Data Scientist,53,41588,11,Male
3602,3603,Data Analyst,40,147472,5,Female
3603,3604,Tester,25,171892,17,Male
3604,3605,AI Architect,27,171778,23,Female
3605,3606,Data Analyst,27,102883,22,Male
3606,3607,AI Architect,54,33823,18,Male
3607,3608,Tester,32,107006,8,Female
3608,3609,AI Architect,37,45899,13,Female
3609,3610,Data Analyst,47,65582,8,Female
3610,3611,AI Architect,32,128502,8,Male
3611,3612,Developer,21,45187,23,Female
3612,3613,HR,57,157488,0,Male
3613,3614,Tester,47,187816,20,Male
3614,3615,AI Architect,33,180039,20,Male
3615,3616,Tester,35,147500,17,Female
3616,3617,Data Scientist,54,153428,17,Male
3617,3618,HR,42,58575,6,Female
3618,3619,HR,34,72698,12,Female
3619,3620,Data Scientist,26,181618,12,Male
3620,3621,HR,30,166830,9,Female
3621,3622,Data Scientist,22,178372,15,Male
3622,3623,Data Scientist,25,111928,7,Male
3623,3624,AI Architect,24,55245,14,Male
3624,3625,Tester,41,121014,15,Female
3625,3626,Developer,43,51823,23,Female
3626,3627,Data Scientist,31,177430,18,Male
3627,3628,Tester,44,101527,0,Female
3628,3629,Data Scientist,31,129843,17,Female
3629,3630,AI Architect,23,147097,18,Male
3630,3631,AI Architect,51,112356,12,Female
3631,3632,Data Analyst,50,35643,5,Male
3632,3633,Data Analyst,44,174619,7,Female
3633,3634,Tester,25,84890,6,Male
3634,3635,AI Architect,50,41687,7,Female
3635,3636,HR,44,64874,13,Male
3636,3637,Tester,57,46832,9,Male
3637,3638,Tester,46,143073,20,Male
3638,3639,AI Architect,49,89590,4,Male
3639,3640,HR,33,197233,5,Female
3640,3641,Developer,34,85206,1,Female
3641,3642,HR,29,145414,10,Female
3642,3643,Data Analyst,22,143843,19,Male
3643,3644,Developer,29,182043,14,Female
3644,3645,Data Scientist,59,170020,15,Male
3645,3646,AI Architect,43,81445,8,Male
3646,3647,Data Analyst,52,42995,6,Female
3647,3648,Tester,51,149214,16,Female
3648,3649,AI Architect,33,72579,1,Female
3649,3650,AI Architect,50,69108,2,Male
3650,3651,AI Architect,52,169936,1,Female
3651,3652,Developer,40,196764,9,Male
3652,3653,HR,43,104348,12,Female
3653,3654,AI Architect,55,41529,20,Male
3654,3655,Developer,38,149958,24,Male
3655,3656,HR,53,115066,6,Male
3656,3657,Developer,35,56975,9,Female
3657,3658,Tester,24,196226,22,Female
3658,3659,AI Architect,54,156706,17,Female
3659,3660,Developer,55,90194,4,Female
3660,3661,Data Scientist,42,184596,14,Male
3661,3662,HR,45,25066,7,Male
3662,3663,Data Analyst,37,55489,11,Male
3663,3664,Tester,41,146580,3,Female
3664,3665,AI Architect,31,132055,10,Female
3665,3666,Developer,40,108449,19,Female
3666,3667,Developer,29,34419,13,Male
3667,3668,Tester,58,114995,2,Male
3668,3669,Data Analyst,20,178875,4,Male
3669,3670,Developer,51,111584,1,Female
3670,3671,Data Scientist,25,34663,14,Male
3671,3672,HR,18,147496,4,Female
3672,3673,Data Scientist,44,118460,9,Female
3673,3674,Data Analyst,20,146530,2,Male
3674,3675,HR,58,134106,16,Female
3675,3676,Tester,33,27935,1,Female
3676,3677,Developer,46,145190,7,Male
3677,3678,Tester,26,162163,14,Male
3678,3679,HR,39,27874,15,Female
3679,3680,Developer,59,147254,23,Male
3680,3681,Developer,52,70355,12,Female
3681,3682,Data Analyst,58,152305,16,Male
3682,3683,AI Architect,21,133846,17,Female
3683,3684,Data Scientist,57,118297,0,Female
3684,3685,Developer,18,108316,3,Female
3685,3686,Data Analyst,28,157781,19,Male
3686,3687,Tester,38,104739,18,Female
3687,3688,Data Analyst,48,122313,12,Male
3688,3689,Developer,56,76185,6,Male
3689,3690,Data Scientist,23,86938,3,Female
3690,3691,AI Architect,51,86313,8,Male
3691,3692,AI Architect,41,105609,3,Male
3692,3693,Data Scientist,39,105631,11,Male
3693,3694,Data Analyst,21,83392,23,Male
3694,3695,Developer,56,71872,20,Male
3695,3696,AI Architect,43,189636,23,Female
3696,3697,Data Analyst,43,174306,22,Female
3697,3698,Developer,44,36842,21,Female
3698,3699,Data Scientist,39,78172,15,Female
3699,3700,Data Analyst,58,83850,3,Male
3700,3701,Tester,26,87181,7,Male
3701,3702,Data Analyst,51,93792,19,Female
3702,3703,HR,34,135089,5,Female
3703,3704,AI Architect,19,103197,18,Male
3704,3705,AI Architect,55,117825,8,Female
3705,3706,HR,50,112574,13,Female
3706,3707,AI Architect,40,177193,11,Male
3707,3708,HR,56,189034,2,Male
3708,3709,Developer,43,146126,14,Male
3709,3710,Data Analyst,40,186075,11,Female
3710,3711,HR,58,180012,12,Male
3711,3712,Developer,18,63519,20,Female
3712,3713,HR,48,89750,5,Male
3713,3714,Data Scientist,42,49320,1,Male
3714,3715,HR,20,120236,4,Female
3715,3716,Data Scientist,55,194234,13,Female
3716,3717,Data Analyst,59,60718,13,Female
3717,3718,Developer,35,100032,9,Male
3718,3719,Data Scientist,33,63950,15,Female
3719,3720,Data Scientist,41,193616,24,Male
3720,3721,Tester,55,176282,17,Male
3721,3722,AI Architect,46,75101,9,Male
3722,3723,Data Analyst,48,48331,6,Female
3723,3724,AI Architect,21,110059,3,Female
3724,3725,HR,34,128586,16,Male
3725,3726,Tester,59,179859,13,Male
3726,3727,Developer,45,93379,7,Female
3727,3728,Developer,29,117432,19,Female
3728,3729,Data Scientist,31,189921,9,Female
3729,3730,Tester,42,181750,9,Female
3730,3731,HR,28,42211,16,Male
3731,3732,Tester,25,146677,21,Female
3732,3733,AI Architect,19,71960,13,Male
3733,3734,Data Scientist,30,112559,15,Male
3734,3735,AI Architect,50,122110,1,Female
3735,3736,AI Architect,58,123476,3,Female
3736,3737,HR,57,107118,1,Female
3737,3738,HR,36,36928,23,Female
3738,3739,Data Analyst,50,66618,10,Female
3739,3740,Data Analyst,57,76578,7,Male
3740,3741,AI Architect,50,137541,6,Female
3741,3742,Data Scientist,50,163413,20,Female
3742,3743,Data Analyst,56,29104,4,Male
3743,3744,Data Scientist,28,142127,15,Male
3744,3745,Data Analyst,57,95525,24,Female
3745,3746,Tester,52,99153,19,Male
3746,3747,Developer,36,109643,18,Male
3747,3748,Data Analyst,50,183494,0,Female
3748,3749,HR,49,26833,9,Male
3749,3750,Data Analyst,42,174977,4,Female
3750,3751,Tester,55,112699,6,Female
3751,3752,Data Analyst,57,61736,7,Female
3752,3753,HR,55,32369,21,Male
3753,3754,Data Scientist,24,76090,1,Female
3754,3755,AI Architect,42,120369,16,Female
3755,3756,HR,34,134339,5,Male
3756,3757,Tester,56,133929,13,Male
3757,3758,Data Scientist,56,78882,17,Female
3758,3759,HR,28,175045,5,Male
3759,3760,HR,32,102318,14,Male
3760,3761,Data Scientist,40,30117,19,Female
3761,3762,Tester,41,35405,12,Male
3762,3763,Data Analyst,35,81219,3,Female
3763,3764,Tester,24,93363,1,Male
3764,3765,AI Architect,59,42831,11,Male
3765,3766,Tester,24,151860,9,Male
3766,3767,AI Architect,43,133727,14,Male
3767,3768,Developer,20,38529,5,Female
3768,3769,Data Scientist,56,54162,23,Female
3769,3770,Data Scientist,46,173271,9,Female
3770,3771,AI Architect,55,86796,15,Male
3771,3772,Data Scientist,49,193333,5,Female
3772,3773,AI Architect,39,62334,4,Female
3773,3774,Data Analyst,59,163948,20,Female
3774,3775,AI Architect,29,65205,15,Female
3775,3776,Data Analyst,35,138550,16,Male
3776,3777,Tester,58,154495,23,Female
3777,3778,Data Analyst,18,80156,7,Female
3778,3779,AI Architect,37,40446,20,Female
3779,3780,Tester,53,144490,17,Female
3780,3781,Developer,39,108127,16,Female
3781,3782,Tester,42,185566,12,Female
3782,3783,Data Analyst,21,58706,4,Male
3783,3784,AI Architect,49,173754,10,Female
3784,3785,Tester,27,46554,7,Male
3785,3786,HR,24,191845,21,Male
3786,3787,Tester,53,192922,22,Male
3787,3788,Developer,41,83151,23,Male
3788,3789,HR,20,52206,20,Female
3789,3790,Developer,43,185275,8,Female
3790,3791,AI Architect,50,61316,12,Female
3791,3792,Tester,55,36448,9,Female
3792,3793,Data Analyst,21,87840,9,Male
3793,3794,Tester,48,195683,8,Female
3794,3795,Tester,52,35484,1,Male
3795,3796,AI Architect,23,76730,8,Male
3796,3797,AI Architect,52,48367,21,Male
3797,3798,HR,58,94451,9,Male
3798,3799,Data Analyst,31,139371,13,Female
3799,3800,Data Analyst,37,188513,17,Male
3800,3801,Data Scientist,56,146885,18,Male
3801,3802,HR,44,40895,24,Female
3802,3803,HR,52,115131,20,Female
3803,3804,Tester,48,117388,12,Female
3804,3805,Data Scientist,18,101861,21,Female
3805,3806,HR,28,154023,0,Female
3806,3807,Data Scientist,40,44773,21,Male
3807,3808,HR,20,199215,8,Female
3808,3809,Developer,56,72821,21,Male
3809,3810,Data Analyst,36,46636,10,Male
3810,3811,AI Architect,39,46419,10,Male
3811,3812,Data Scientist,41,89355,19,Female
3812,3813,Developer,49,166843,15,Male
3813,3814,Developer,58,55437,9,Female
3814,3815,HR,55,99032,9,Female
3815,3816,AI Architect,18,60058,5,Male
3816,3817,HR,53,174983,3,Male
3817,3818,HR,39,160251,22,Male
3818,3819,HR,46,36601,0,Male
3819,3820,AI Architect,44,113991,22,Female
3820,3821,HR,50,144571,4,Female
3821,3822,Data Analyst,44,113560,14,Female
3822,3823,AI Architect,47,179048,15,Female
3823,3824,AI Architect,46,176219,6,Male
3824,3825,HR,28,143973,10,Female
3825,3826,Tester,49,44572,2,Male
3826,3827,Data Analyst,29,57509,14,Male
3827,3828,Developer,53,50374,7,Female
3828,3829,Developer,42,133148,5,Male
3829,3830,HR,41,192014,5,Female
3830,3831,Developer,39,50746,7,Male
3831,3832,Data Analyst,37,188872,11,Female
3832,3833,Data Scientist,52,27862,22,Male
3833,3834,Data Scientist,19,84201,11,Female
3834,3835,Tester,23,59256,3,Female
3835,3836,Data Analyst,47,62502,6,Female
3836,3837,Data Analyst,34,71486,0,Female
3837,3838,Developer,46,129145,12,Male
3838,3839,Data Scientist,23,96293,11,Female
3839,3840,HR,59,132523,2,Male
3840,3841,AI Architect,48,70720,4,Male
3841,3842,Data Analyst,47,74510,3,Male
3842,3843,HR,41,156504,8,Male
3843,3844,Data Scientist,58,49041,2,Male
3844,3845,Tester,49,85572,12,Female
3845,3846,Tester,27,157155,0,Female
3846,3847,Data Analyst,47,153177,0,Male
3847,3848,AI Architect,50,195220,23,Female
3848,3849,HR,28,192716,12,Female
3849,3850,Data Scientist,57,47013,19,Female
3850,3851,AI Architect,26,159567,13,Female
3851,3852,HR,34,43321,20,Female
3852,3853,AI Architect,53,137332,13,Male
3853,3854,Developer,25,140197,17,Male
3854,3855,AI Architect,59,149470,2,Male
3855,3856,Tester,33,116803,17,Female
3856,3857,Tester,39,29062,12,Female
3857,3858,Tester,37,120344,13,Female
3858,3859,AI Architect,55,28895,13,Female
3859,3860,Data Scientist,30,77015,5,Female
3860,3861,HR,28,89254,13,Male
3861,3862,Developer,59,26605,9,Female
3862,3863,HR,39,159353,2,Male
3863,3864,Developer,46,108997,6,Male
3864,3865,HR,28,128850,16,Male
3865,3866,Data Scientist,41,149187,16,Female
3866,3867,AI Architect,32,54328,12,Female
3867,3868,Tester,45,90672,10,Male
3868,3869,AI Architect,56,122341,12,Female
3869,3870,Data Scientist,26,172672,19,Male
3870,3871,Tester,54,37827,19,Female
3871,3872,Developer,44,100605,3,Male
3872,3873,Data Analyst,23,180883,24,Female
3873,3874,HR,28,191345,22,Female
3874,3875,Data Scientist,57,48614,2,Male
3875,3876,Data Scientist,49,146924,24,Female
3876,3877,AI Architect,25,119707,10,Male
3877,3878,Developer,56,91200,22,Female
3878,3879,AI Architect,34,26613,5,Male
3879,3880,Data Scientist,24,49372,14,Female
3880,3881,HR,27,173681,5,Male
3881,3882,Tester,47,90335,12,Female
3882,3883,Data Analyst,42,153365,12,Female
3883,3884,Data Analyst,42,138174,7,Female
3884,3885,Data Scientist,42,100408,18,Male
3885,3886,AI Architect,51,191781,9,Female
3886,3887,Data Analyst,54,77672,15,Female
3887,3888,HR,28,106097,7,Female
3888,3889,Data Analyst,41,27927,11,Male
3889,3890,Developer,28,199674,10,Male
3890,3891,HR,44,145730,15,Female
3891,3892,Tester,51,152377,18,Female
3892,3893,Tester,58,197945,9,Female
3893,3894,Data Analyst,59,167210,12,Female
3894,3895,HR,58,108766,15,Female
3895,3896,Data Scientist,35,100264,20,Female
3896,3897,Developer,36,136784,0,Female
3897,3898,Developer,18,135012,2,Female
3898,3899,Data Scientist,42,41248,1,Female
3899,3900,HR,57,147452,11,Male
3900,3901,AI Architect,55,82289,22,Female
3901,3902,Data Analyst,36,74846,24,Male
3902,3903,Data Analyst,47,102886,14,Male
3903,3904,AI Architect,35,36296,3,Female
3904,3905,Developer,26,74543,1,Female
3905,3906,AI Architect,47,110833,11,Male
3906,3907,HR,35,121329,16,Female
3907,3908,AI Architect,49,40749,10,Male
3908,3909,AI Architect,18,176612,11,Female
3909,3910,HR,28,50821,1,Female
3910,3911,HR,28,120471,13,Female
3911,3912,Tester,33,144489,17,Female
3912,3913,Data Scientist,57,136906,21,Male
3913,3914,Tester,27,71181,22,Female
3914,3915,AI Architect,44,74737,17,Female
3915,3916,Developer,35,118904,24,Female
3916,3917,Data Scientist,35,62854,11,Male
3917,3918,AI Architect,25,185718,5,Male
3918,3919,AI Architect,48,39533,21,Female
3919,3920,Data Analyst,50,149949,16,Female
3920,3921,HR,29,119457,23,Female
3921,3922,HR,44,72807,11,Male
3922,3923,Tester,36,138306,18,Male
3923,3924,Data Scientist,51,105781,18,Female
3924,3925,Tester,20,101377,3,Male
3925,3926,Data Analyst,37,101062,12,Female
3926,3927,Developer,31,133105,19,Female
3927,3928,Developer,21,192494,2,Male
3928,3929,Developer,44,92282,17,Female
3929,3930,Data Analyst,21,67985,6,Female
3930,3931,Developer,57,193229,10,Female
3931,3932,AI Architect,48,79906,0,Female
3932,3933,Data Analyst,42,188292,9,Female
3933,3934,Data Scientist,25,181757,4,Female
3934,3935,Tester,40,37157,3,Female
3935,3936,Tester,40,193852,6,Male
3936,3937,AI Architect,42,103776,11,Male
3937,3938,Data Scientist,40,87883,1,Female
3938,3939,Developer,37,132654,12,Male
3939,3940,Data Analyst,21,149845,6,Male
3940,3941,AI Architect,31,47155,11,Female
3941,3942,AI Architect,45,84143,13,Female
3942,3943,HR,45,35825,7,Female
3943,3944,Tester,51,189421,7,Female
3944,3945,Data Analyst,45,129180,18,Female
3945,3946,AI Architect,25,43187,4,Female
3946,3947,Data Scientist,57,119808,19,Female
3947,3948,Data Scientist,27,64656,18,Female
3948,3949,Data Analyst,42,100197,4,Male
3949,3950,Developer,33,28602,4,Male
3950,3951,Tester,52,69767,13,Male
3951,3952,Data Analyst,35,64646,5,Female
3952,3953,Tester,40,43862,3,Male
3953,3954,Data Analyst,34,170225,11,Male
3954,3955,Tester,44,62826,13,Male
3955,3956,HR,18,131012,2,Female
3956,3957,Data Analyst,54,171918,21,Male
3957,3958,Developer,22,131250,9,Male
3958,3959,Developer,26,177381,15,Female
3959,3960,HR,18,92340,12,Female
3960,3961,Data Analyst,21,66858,12,Male
3961,3962,Tester,56,45584,23,Female
3962,3963,Tester,53,149084,0,Male
3963,3964,Data Scientist,22,80885,2,Male
3964,3965,Data Analyst,38,113375,8,Female
3965,3966,Data Scientist,36,97824,11,Female
3966,3967,Developer,48,163112,16,Male
3967,3968,Data Analyst,55,25467,13,Female
3968,3969,HR,51,168245,8,Male
3969,3970,AI Architect,23,125108,10,Female
3970,3971,AI Architect,42,51012,9,Male
3971,3972,Tester,26,40185,7,Male
3972,3973,Tester,52,41105,9,Female
3973,3974,Data Scientist,49,120707,1,Male
3974,3975,Data Analyst,22,93159,7,Female
3975,3976,Data Scientist,34,188005,8,Male
3976,3977,Developer,22,155532,15,Male
3977,3978,Data Analyst,31,52910,4,Female
3978,3979,Data Analyst,20,134295,9,Female
3979,3980,Data Analyst,43,95105,2,Male
3980,3981,AI Architect,36,128902,16,Female
3981,3982,Data Scientist,21,180266,4,Female
3982,3983,Tester,43,47343,3,Female
3983,3984,Data Analyst,55,39994,1,Female
3984,3985,Data Analyst,41,71545,24,Female
3985,3986,Tester,35,68420,14,Male
3986,3987,Developer,24,188519,3,Male
3987,3988,Data Scientist,19,153968,22,Female
3988,3989,AI Architect,51,98965,22,Male
3989,3990,HR,47,32423,5,Female
3990,3991,Tester,56,120794,6,Female
3991,3992,Data Analyst,42,149800,2,Female
3992,3993,Data Analyst,55,152690,5,Male
3993,3994,AI Architect,23,115569,23,Female
3994,3995,Developer,22,83865,18,Female
3995,3996,Developer,53,183366,15,Male
3996,3997,Data Analyst,20,114471,7,Female
3997,3998,Tester,38,108660,20,Male
3998,3999,HR,39,62006,22,Male
3999,4000,Developer,52,187591,18,Female
4000,4001,HR,55,188143,23,Male
4001,4002,HR,22,69036,18,Male
4002,4003,Tester,29,27300,12,Male
4003,4004,HR,59,47327,0,Female
4004,4005,AI Architect,18,191609,4,Female
4005,4006,Data Scientist,26,65593,19,Male
4006,4007,Data Analyst,21,79028,6,Male
4007,4008,Developer,20,43681,10,Male
4008,4009,Data Scientist,28,41861,12,Male
4009,4010,AI Architect,29,167434,5,Female
4010,4011,AI Architect,26,27364,4,Female
4011,4012,Tester,49,190827,23,Male
4012,4013,Tester,56,36768,18,Female
4013,4014,AI Architect,27,25454,10,Male
4014,4015,Data Scientist,19,179416,18,Female
4015,4016,AI Architect,43,133764,16,Male
4016,4017,Tester,50,139632,6,Male
4017,4018,AI Architect,28,118992,15,Female
4018,4019,Tester,38,139956,5,Male
4019,4020,AI Architect,43,187444,11,Male
4020,4021,Tester,43,125324,8,Female
4021,4022,Developer,39,166534,6,Female
4022,4023,Tester,43,104586,5,Male
4023,4024,AI Architect,47,47857,19,Female
4024,4025,Tester,25,146841,10,Male
4025,4026,Developer,43,151592,19,Female
4026,4027,Data Analyst,18,184445,21,Male
4027,4028,Tester,42,198733,17,Female
4028,4029,Tester,41,141679,22,Male
4029,4030,Data Scientist,33,95148,10,Female
4030,4031,Data Scientist,46,53086,7,Female
4031,4032,Tester,46,67515,16,Male
4032,4033,AI Architect,21,47662,3,Female
4033,4034,HR,47,127506,22,Male
4034,4035,Data Analyst,45,61787,23,Female
4035,4036,Data Analyst,37,156106,18,Female
4036,4037,Data Analyst,54,29016,14,Female
4037,4038,Tester,23,157862,2,Male
4038,4039,Tester,43,154516,6,Male
4039,4040,AI Architect,22,188209,4,Male
4040,4041,Data Analyst,27,61054,20,Female
4041,4042,HR,46,162560,6,Male
4042,4043,HR,52,62806,14,Female
4043,4044,Data Scientist,28,189104,21,Female
4044,4045,HR,46,170199,9,Male
4045,4046,Tester,36,76581,0,Male
4046,4047,Tester,41,112815,7,Female
4047,4048,Data Analyst,39,108748,20,Female
4048,4049,Tester,39,56268,16,Female
4049,4050,Data Scientist,45,40086,21,Female
4050,4051,Tester,50,172244,11,Female
4051,4052,AI Architect,43,134703,6,Female
4052,4053,AI Architect,23,174054,9,Male
4053,4054,Data Analyst,48,37852,8,Male
4054,4055,AI Architect,51,165649,7,Female
4055,4056,Developer,52,83749,17,Female
4056,4057,AI Architect,53,57818,20,Female
4057,4058,Data Scientist,58,186624,10,Male
4058,4059,HR,57,142004,20,Female
4059,4060,Developer,54,29344,23,Male
4060,4061,Data Scientist,49,25147,5,Male
4061,4062,AI Architect,35,98215,13,Male
4062,4063,Data Analyst,35,101350,12,Male
4063,4064,AI Architect,44,43665,13,Male
4064,4065,Tester,55,169025,7,Male
4065,4066,Developer,33,198582,1,Female
4066,4067,AI Architect,47,96368,14,Male
4067,4068,Developer,39,72529,3,Female
4068,4069,Data Analyst,40,199204,10,Female
4069,4070,Tester,40,82699,4,Male
4070,4071,AI Architect,19,113104,1,Male
4071,4072,Data Scientist,23,118141,2,Female
4072,4073,Tester,45,107325,7,Female
4073,4074,AI Architect,56,113011,2,Female
4074,4075,Developer,18,88209,7,Female
4075,4076,Data Analyst,24,137161,17,Female
4076,4077,Developer,55,114598,2,Female
4077,4078,Developer,29,91641,15,Male
4078,4079,AI Architect,25,57392,1,Male
4079,4080,Data Scientist,31,74521,5,Male
4080,4081,Tester,55,59045,0,Male
4081,4082,Data Scientist,45,140387,20,Female
4082,4083,HR,23,171718,23,Male
4083,4084,Developer,25,31648,22,Female
4084,4085,HR,52,170170,14,Male
4085,4086,Developer,43,63534,15,Female
4086,4087,Developer,21,158091,5,Female
4087,4088,Data Scientist,59,25599,1,Male
4088,4089,AI Architect,18,104841,4,Male
4089,4090,HR,49,115141,11,Male
4090,4091,AI Architect,28,50929,1,Male
4091,4092,Tester,48,37285,18,Female
4092,4093,AI Architect,22,93508,16,Female
4093,4094,Developer,54,198488,19,Female
4094,4095,HR,44,67490,18,Male
4095,4096,Data Scientist,40,197003,12,Male
4096,4097,Tester,28,174738,22,Female
4097,4098,HR,38,123424,16,Male
4098,4099,HR,46,32511,7,Female
4099,4100,Data Scientist,39,65063,18,Female
4100,4101,Data Analyst,19,33909,9,Male
4101,4102,Tester,53,100671,3,Female
4102,4103,Tester,21,54997,23,Male
4103,4104,Tester,46,59227,7,Female
4104,4105,Developer,34,59091,2,Male
4105,4106,AI Architect,43,89681,19,Male
4106,4107,Tester,52,103009,22,Female
4107,4108,AI Architect,55,105275,20,Female
4108,4109,Data Scientist,57,76727,7,Male
4109,4110,Data Scientist,34,26439,0,Male
4110,4111,Tester,18,96027,8,Male
4111,4112,AI Architect,40,181387,0,Male
4112,4113,Data Analyst,20,72173,0,Female
